2025-04-03 14:53:48,399 INFO     Start Init the PLC: PLC-01
2025-04-03 15:08:44,717 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:44,924 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:45,737 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:45,943 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:46,758 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:46,965 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:47,779 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:47,987 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:48,800 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:49,008 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:49,818 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:50,025 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:50,839 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:51,047 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:51,862 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:52,070 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:52,886 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:53,094 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:53,907 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:54,114 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:54,928 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:55,135 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:55,950 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:56,157 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:56,971 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:57,179 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:57,994 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:58,202 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:08:59,018 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:08:59,226 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:00,041 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:00,249 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:01,064 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:01,271 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:02,082 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:02,288 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:03,103 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:03,311 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:04,127 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:04,335 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:05,148 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:05,356 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:06,170 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:06,378 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:07,190 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:07,398 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:08,212 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:08,420 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:09,234 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:09,442 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:10,256 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:10,464 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:11,277 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:11,484 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:12,298 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:12,506 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:13,321 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:13,528 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:14,344 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:14,552 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:15,366 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:15,574 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:16,385 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:16,591 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:17,406 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:17,614 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:18,430 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:18,637 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:19,450 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:19,657 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:20,472 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:20,680 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:21,494 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:21,702 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:22,518 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:22,726 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:23,540 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:23,748 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:24,563 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:24,771 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:25,585 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:25,793 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:26,609 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:26,817 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:27,633 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:27,841 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:28,654 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:28,861 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:29,675 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:29,883 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:30,698 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:30,906 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:31,720 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:31,928 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:32,743 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:32,951 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:33,766 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:33,973 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:34,786 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:34,994 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:35,807 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:36,015 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:36,830 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:37,038 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:37,853 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:38,061 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:38,875 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:39,083 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:39,899 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:40,106 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:40,921 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:41,128 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:41,943 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:42,151 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:42,963 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:43,171 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:43,986 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:44,190 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:45,006 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:45,214 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:46,030 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:46,237 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:47,050 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:47,258 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:48,074 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:48,282 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:49,097 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:49,305 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:50,121 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:50,329 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:51,143 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:51,351 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:52,166 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:52,373 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:53,185 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:53,391 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:54,204 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:54,412 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:55,228 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:55,436 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:56,252 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:56,459 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:57,275 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:57,483 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:58,297 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:58,504 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:09:59,320 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:09:59,528 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:00,343 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:00,551 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:01,364 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:01,571 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:02,385 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:02,593 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:03,408 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:03,615 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:04,429 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:04,637 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:05,451 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:05,657 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:06,471 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:06,679 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:07,494 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:07,702 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:08,516 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:08,723 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:09,539 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:09,747 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:10,562 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:10,769 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:11,583 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:11,790 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:12,605 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:12,813 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:13,626 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:13,833 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:14,646 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:14,853 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:15,668 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:15,876 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:16,764 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:16,985 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:17,922 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:18,129 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:18,940 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:19,147 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:19,960 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:20,168 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:20,982 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:21,190 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:22,006 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:22,214 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:23,029 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:23,237 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:24,052 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:24,260 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:25,075 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:25,283 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:26,097 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:26,305 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:27,120 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:27,328 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:28,143 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:28,350 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:29,164 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:29,372 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:30,188 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:30,396 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:31,211 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:31,419 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:32,233 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:32,441 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:33,254 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:33,462 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:34,278 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:34,486 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:35,302 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:35,509 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:36,324 WARNING  The reply type doesnt match.('powerPlc', 'switches')
2025-04-03 15:10:36,532 INFO     updateModBusInfo(): update holding registers: [True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, 1, True, 1, True, 1, 1]
2025-04-03 15:10:37,346 WARNING  The reply type doesnt match.('powerPlc', 'switches')
