2025-04-04 18:55:49,785 INFO     Try to connnect to the realword [('127.0.0.1', 3001)]...
2025-04-04 18:57:57,017 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:57:58,027 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:57:58,029 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:57:59,041 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:57:59,043 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:00,078 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:58:00,080 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:01,091 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:58:01,091 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:02,132 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:58:02,134 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:03,145 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:58:03,146 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:04,153 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:58:04,155 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:05,166 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:58:05,166 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:06,186 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:58:06,189 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:07,234 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:58:07,237 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:08,256 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:58:08,257 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:09,266 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
2025-04-04 18:58:09,269 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:10,291 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:10,293 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:11,309 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:11,309 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:12,345 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:12,346 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:13,370 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:13,371 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:14,382 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:14,384 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:15,412 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:15,413 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:16,431 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:16,433 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:17,452 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:17,452 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:18,465 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:18,468 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:19,485 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:19,486 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:20,511 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:20,512 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:21,535 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:21,537 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:22,559 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:22,561 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:23,584 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:23,587 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:24,609 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:24,611 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:25,631 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:25,632 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:26,652 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:26,652 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:27,668 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:27,668 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:28,695 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:28,696 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:29,700 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:29,700 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:30,711 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:30,712 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:31,736 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:31,736 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:32,752 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:32,754 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:33,761 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:33,763 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:34,793 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:34,793 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:35,812 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:35,815 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:36,849 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:36,851 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:37,874 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:37,874 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:38,883 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:38,885 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:39,919 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:39,920 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:40,933 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:40,934 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:41,968 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:41,968 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:42,983 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:42,983 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:44,007 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:44,007 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:45,025 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:45,026 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:46,042 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:46,042 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:47,058 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:47,059 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:48,081 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:48,081 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:49,105 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:49,105 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:50,120 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:50,121 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:51,159 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:51,161 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:52,186 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:52,187 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:53,211 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:53,213 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:54,227 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:54,228 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:55,240 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:55,242 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:56,267 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:56,268 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:57,280 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:57,280 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:58,293 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:58,294 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:58:59,308 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:58:59,308 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
2025-04-04 18:59:00,319 INFO     updateModBusInfo(): update holding registers: [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
2025-04-04 18:59:00,320 INFO     Finished calculate all coils: [False, False, False, False, False, False, True, True, False, False, False, False, False, False, False, False, False, False, False]
